dialogue id,sentence_id,sentences,função_1,função_2,função_3,to_review,função_CONSENSO,justificativa,CASOS DE DUVIDA
DOC000134,SENT033,Polícia Civil também investiga o caso e deve concluir o inquérito em até 30 dias .,inform,inform,inform,,,,
DOC000134,SENT034,"Prefeitura vai demolir creche palco de tragédia em Janaúba , em o norte de MG .",inform,inform,inform,,,,
DOC000136,SENT002,"Ao viajar sozinha , estaria mais vulnerável a crimes , como furtos .",inform,inform,inform,,,,
DOC000136,SENT003,"Além disso , haveria um enorme desgaste físico até chegar às festividades do Círio de Nazaré .",inform,inform,inform,,,,
DOC000136,SENT004,A obsessão em cumprir uma promessa a Nossa Senhora de Nazaré venceu o que havia de receio .,inform,inform,inform,,,,
DOC000136,SENT006,"Há sete meses , Luana passou por um transplante de medula no hospital Sírio-Libanês , em São Paulo .",inform,inform,inform,,,,
DOC000136,SENT010,Foi o que ela fez a o longo de duas semanas .,inform,inform,inform,,,,
DOC000136,SENT013,Era o menor de os seus problemas .,inform,inform,inform,,,,
DOC000136,SENT016,"Atualmente nove romarias compõem as festividades , que têm reunido centenas de milhares de pessoas todos os anos .",inform,inform,inform,,,,
DOC000136,SENT017,A cerimônia acontece na cidade desde 1793 .,inform,inform,inform,,,,
DOC000136,SENT018,""" Não consigo fazer nada sem que a Nossa Senhora me acompanhe "" , diz Lydiane , que mantém uma pequena pousada na praia de Atalaia , em Salinópolis .",inform,inform,inform,,,,
DOC000136,SENT023,"São , em a verdade , cinco trechos de corda de longa espessura .",inform,inform,inform,,,,
DOC000136,SENT024,"Ao fim dessa sequência , vem a imagem da santa , conduzida por dezenas de fiéis .",inform,inform,inform,,,,
DOC000136,SENT026,"Nesta edição , a fluvial recebeu mais de 400 embarcações , entre barcos , lanchas e jet-skies .",inform,inform,inform,,,,
DOC000136,SENT030,Afirma nunca ter se machucado ou sofrido um desmaio .,inform,inform,inform,,,,
DOC000136,SENT033,""" Nós , paraenses , esperamos o Círio durante todo o ano "" , afirmou Almeida .",inform,inform,inform,,,,
DOC000136,SENT036,"Àquela altura , ela tinha pelo menos três horas pela frente para chegar à Basílica .",inform,inform,inform,,,,
DOC000136,SENT038,""" Minha fé aumenta a cada ano . """,inform,inform,inform,,,,
DOC000136,SENT040,Cinco pessoas auxiliavam Regina pelo asfalto da cidade .,inform,inform,inform,,,,
DOC000136,SENT042,"Era assim , esbaforida e rezando , que a jovem começava seu dia de aniversário .",inform,inform,inform,,,,
DOC000136,SENT043,"Neste domingo ( 8 ) , Ana Paula completou 18 anos .",inform,inform,inform,,,,
DOC000136,SENT044,Os jornalistas Naief Haddad e Bruno Santos viajaram a convite de a Varanda de Nazaré .,inform,inform,inform,,,,
DOC000136,SENT045,Saúde é o principal pedido de romeiros que lotam Belém em o Círio de Nazaré .,inform,inform,inform,,,,
DOC000139,SENT002,"Ele culpou diretamente a gestão de Fernando Haddad ( PT ) , seu antecessor .",inform,inform,inform,,,,
DOC000139,SENT003,"É importante respeitar pesquisa , eu respeito pesquisa .",inform,inform,inform,,,,
DOC000139,SENT004,"Estamos com nove meses de gestão à frente da Prefeitura de São Paulo , sem recursos .",inform,inform,inform,,,,
DOC000139,SENT006,"Que foi herança de o PT , que nos deixou esse rombo , disse Doria .",inform,inform,inform,,,,
DOC000139,SENT007,O tucano despencou quase dez pontos percentuais na aprovação de sua administração .,inform,inform,inform,,,,
DOC000139,SENT011,"Pela primeira vez , a avaliação regular supera a positiva desde que sua gestão começou , em janeiro .",inform,inform,inform,,,,
DOC000139,SENT013,As doações empresariais à cidade continuam sendo mal vistas pelos moradores .,inform,inform,inform,,,,
DOC000139,SENT014,"Para 46 % dos paulistanos , elas não são transparentes ( eram 45 % em junho ) .",inform,inform,inform,,,,
DOC000139,SENT015,Já 9 % as veem como transparentes .,inform,inform,inform,,,,
DOC000139,SENT020,"No fim do mandato , em 2016 , a gestão Haddad reduziu gastos em várias áreas .",inform,inform,inform,,,,
DOC000139,SENT021,"Foi um esforço para evitar um rombo nas contas que , no entanto , afetou serviços .",inform,inform,inform,,,,
DOC000139,SENT022,Até a produção de asfalto para recapeamento das vias foi paralisada .,inform,inform,inform,,,,
DOC000139,SENT024,"O custo dessa escolha , estima a prefeitura , será de R$ 400 milhões até dezembro .",inform,inform,inform,,,,
DOC000139,SENT033,"Isso é feito sempre de prefeito com prefeito , por isso existem prefeitos .",inform,inform,inform,,,,
DOC000139,SENT034,"Se não , não existiriam prefeitos .",inform,inform,inform,,,,
DOC000139,SENT040,"De manhã , Doria participou de mais uma agenda referente a reformas em as calçadas .",inform,inform,inform,,,,
DOC000139,SENT046,"Quem induz , fala , quem apresenta o meu nome são as pesquisas , não sou eu .",inform,disconfirm,inform,,,,
DOC000139,SENT047,"Não tenho nem que contestar a pesquisa porque não me apresento como tal , diz .",inform,inform,inform,,,,
DOC000139,SENT048,""" O dia de amanhã cabe ao amanhã , não sou capaz de prever o amanhã . """,inform,inform,inform,,,,
DOC000139,SENT049,Doria atribui sua queda de avaliação a herança de Haddad e nega candidatura .,inform,inform,inform,,,,
DOC000139,SENT051,Haddad usa frase irônica de Alckmin para responder a ataques de Doria .,inform,inform,inform,,,,
DOC000140,SENT005,"O suíço também trabalhou com o "" Corriere del Ticino "" .",inform,inform,inform,,,,
DOC000140,SENT010,Uma imagem de os jornalistas algemados com dois militares foi transmitida por o sindicato .,inform,inform,inform,,,,
DOC000140,SENT011,Foram confiscados telefones celulares e câmeras .,inform,inform,inform,,,,
DOC000140,SENT013,Eles receberam um convite para entrar em Tocorón .,inform,inform,inform,,,,
DOC000140,SENT014,Estavam se registrando na entrada quando tiveram o acesso negado e receberam a ordem de detenção .,inform,inform,inform,,,,
DOC000140,SENT015,"Ao que parece , houve uma contra-ordem para impedir sua entrada , segundo o sindicato .",inform,inform,inform,,,,
DOC000140,SENT017,"De acordo com o sindicato , foram detidos por funcionários de o ministério Penitenciário e colocados sob ordem judicial .",inform,inform,inform,,,,
DOC000140,SENT018,Eles serão apresentados nas próximas horas ante à Justiça .,inform,inform,inform,,,,
DOC000140,SENT019,Várias organizações não governamentais denunciaram a superlotação e desnutrição em centros de detenção venezuelanos .,inform,inform,inform,,,,
DOC000140,SENT021,"Desde julho de 2011 , o governo lançou um plano para readequar as penitenciárias .",inform,inform,inform,,,,
DOC000140,SENT022,"Segundo as autoridades , 98 % das 50 prisões na Venezuela funcionam sob o novo regime .",inform,inform,inform,,,,
DOC000140,SENT023,Três jornalistas ficam 2 dias presos após entrar em prisão na Venezuela .,inform,inform,inform,,,,
DOC000141,SENT003,É o terceiro furacão a atingir a região em os últimos dois meses .,inform,inform,inform,,,,
DOC000141,SENT011,""" Felizmente , posso dizer que o pior já passou "" , acrescentou .",thanking,inform,inform,,,,
DOC000141,SENT022,"Veja abaixo imagens da enchente em Key West , ilha ao sul da Flórida .",instruct,inform,instruct,,,,
DOC000141,SENT025,"Ainda assim , advertiu o governador de Louisiana , John Bel Edwards , pode haver danos .",inform,inform,inform,,,,
DOC000141,SENT034,Furacão Nate perde força e vira tempestade tropical ao atingir EUA .,inform,inform,inform,,,,
DOC000142,SENT007,"Os dois são filhos do ex-líder Kim Jong-il e sua terceira mulher , a ex-dançarina Ko Yong Hui .",inform,inform,inform,,,,
DOC000142,SENT008,A família Kim reina sobre a Coreia do Norte desde a sua fundação em 1948 .,inform,inform,inform,,,,
DOC000142,SENT009,"Kim Jong-un tomou as rédeas do país com a morte de seu pai , em dezembro de 2011 .",inform,inform,inform,,,,
DOC000142,SENT011,Também cimentou durante este tempo o seu poder por meio de uma série de expurgos .,inform,inform,inform,,,,
DOC000142,SENT012,Seu tio Jang Song-thaek foi executado por traição em 2013 .,inform,inform,inform,,,,
DOC000142,SENT015,Kim Jong-Nam era um crítico de o regime norte-coreano e morava em o exílio .,inform,inform,inform,,,,
DOC000142,SENT019,Kim Jong-un promove irmã e vê como ' espada querida ' seu programa nuclear .,inform,inform,inform,,,,
DOC000144,SENT001,Escócia está fora da Copa do Mundo da Rússia .,inform,inform,inform,,,,
DOC000144,SENT005,"Caso uma das duas partidas termine empatada , a Eslováquia avança .",inform,inform,inform,,,,
DOC000144,SENT008,Escócia está fora da Copa e Inglaterra termina eliminatórias invicta .,inform,inform,inform,,,,
DOC000148,SENT004,"O ex-prefeito faz menção direta a uma declaração de Alckmin à Rádio Bandeirantes , no mês passado .",inform,inform,inform,,,,
DOC000148,SENT006,Uma vez o meu pai me falou : Lembre se sempre de Santo Antônio de Pádua .,inform,inform,inform,,,,
DOC000148,SENT017,"Que foi herança de o PT , que nos deixou esse rombo , disse Doria .",inform,inform,inform,,,,
DOC000149,SENT002,"Eles respondem a o chamado de um coletivo anti-independência , cujo slogan é Chega !",inform,inform,inform,,,,
DOC000149,SENT004,"De acordo com a polícia , os atos reuniram cerca de 350 mil pessoas .",inform,inform,inform,,,,
DOC000149,SENT005,Os organizadores dizem ter juntado 950 mil pessoas .,inform,inform,inform,,,,
DOC000149,SENT017,A paixão pode ser destrutiva e feroz quando é fanatismo e racismo .,inform,inform,inform,,,,
DOC000149,SENT018,"O pior de tudo , que causou mais danos na história , é a paixão nacionalista .",disagreement,inform,inform,,,,
DOC000149,SENT019,"Espanha também é uma terra de liberdade , de legalidade , que a independência não destruirá .",inform,inform,inform,,,,
DOC000149,SENT021,Aqui somos cidadãos pacíficos que acreditamos em a convivência e em a liberdade .,inform,inform,inform,,,,
DOC000149,SENT022,"Mostramos esses independentistas minoritários que a Espanha é um país moderno , declarou Vargas Llosa .",inform,inform,inform,,,,
DOC000149,SENT029,"Empresas com sede na Catalunha estão muito preocupadas , terrivelmente preocupadas .",inform,inform,inform,,,,
DOC000149,SENT034,Espanhóis vão às ruas em Barcelona contra a independência da Catalunha .,inform,inform,inform,,,,
DOC000154,SENT001,"A venda de querosene para aviação teve , em julho , a primeira alta desde março de 2015 .",inform,inform,inform,,,,
DOC000154,SENT002,"O volume , em metros cúbicos , foi 1 % acima do mesmo mês do ano passado .",inform,inform,inform,,,,
DOC000154,SENT003,"A informação é da ANP ( Agência Nacional de Petróleo , Gás Natural e Biocombustíveis ) .",inform,inform,inform,,,,
DOC000154,SENT006,Isso porque as empresas ajustaram suas malhas e o número de aviões nos seus portfólios .,inform,inform,inform,,,,
DOC000154,SENT007,"Latam Brasil pretende terminar 2017 com 306 aeronaves , contra 329 em o ano passado .",inform,inform,inform,,,,
DOC000154,SENT008,Gol tinha 119 no começo de 2016 e 116 nesse ano .,inform,inform,inform,,,,
DOC000154,SENT009,Os dados são de os relatórios trimestrais de as aéreas .,inform,inform,inform,,,,
DOC000154,SENT010,As quedas de vendas de combustíveis ocorreram em decorrência de esse movimento de as companhias .,inform,inform,inform,,,,
DOC000154,SENT012,A isso se aliou a privatização de aeroportos .,inform,inform,inform,,,,
DOC000154,SENT017,"Brasil era o candidato natural a receber a fábrica , afirma o executivo .",inform,inform,inform,,,,
DOC000154,SENT018,"A sede global da Oxitec decidiu construir a planta , de R$ 30 milhões , na Inglaterra .",inform,inform,inform,,,,
DOC000154,SENT021,"Desde então , a agência não deu nenhum passo para a criação de o marco .",inform,inform,inform,,,,
DOC000154,SENT022,Anvisa diz que não há novidades sobre o tema .,inform,inform,inform,,,,
DOC000154,SENT026,"A comercialização do produto deverá ajudar na expansão da companhia em 2018 , afirma o executivo .",inform,inform,inform,,,,
DOC000154,SENT027,Temos hoje 300 corretoras e consultorias .,inform,inform,inform,,,,
DOC000154,SENT029,O segmento individual deverá representar 30 % do nosso prêmio até 2019 .,inform,inform,inform,,,,
DOC000154,SENT032,"As áreas mais afastadas de a capital , porém , tiveram absorção líquida negativa .",inform,inform,inform,,,,
DOC000154,SENT041,O plano é abrir mais 10 até 2022 .,inform,inform,inform,,,,
DOC000154,SENT042,Volume de querosene de avião tem primeira alta depois de 30 quedas .,inform,inform,inform,,,,
DOC000156,SENT001,"Stephen King é , antes de mais nada , um contador de histórias .",inform,inform,inform,,,,
DOC000156,SENT002,"Leitor voraz desde garoto , a os 20 anos começou a vender contos para revistas .",inform,inform,inform,,,,
DOC000156,SENT006,"Três anos depois , apenas os direitos de vendagem dessa obra renderam a ele quase R$ 1,2 milhão .",inform,inform,inform,,,,
DOC000156,SENT010,A aproximação com Hollywood levou o autor a se arriscar na direção .,inform,inform,inform,,,,
DOC000156,SENT012,"Na época , King enfrentava problemas com drogas e alcoolismo .",inform,inform,inform,,,,
DOC000156,SENT013,"Anos depois , já recuperado , conversaria abertamente sobre esse processo .",inform,inform,inform,,,,
DOC000156,SENT014,"Sua produção , embora ininterrupta , caiu de qualidade nesse período .",inform,inform,inform,,,,
DOC000156,SENT015,"Voltou à consagração nos anos 1990 , quando escreveu dois roteiros com o diretor Frank Darabont .",inform,inform,inform,,,,
DOC000156,SENT017,"Em 1999 , ele foi atropelado durante uma caminhada perto de casa .",inform,inform,inform,,,,
DOC000156,SENT018,"Teve lesões na cabeça , pulmão e quadril , e múltiplas fraturas nas pernas .",inform,inform,inform,,,,
DOC000156,SENT019,Os médicos chegaram a cogitar amputação .,inform,inform,inform,,,,
DOC000156,SENT020,"King levou anos em recuperação , com muita dor , e precisou de altas doses de analgésicos .",inform,inform,inform,,,,
DOC000156,SENT022,Drogas e acidente prejudicaram produção literária de Stephen King .,inform,inform,inform,,,,
DOC000157,SENT001,Stephen King ganha uma nova série de publicações no Brasil .,inform,inform,inform,,,,
DOC000157,SENT002,O selo Suma de Letras iniciou a Biblioteca Stephen King com três volumes .,inform,inform,inform,,,,
DOC000157,SENT007,Iluminado tem o mais atraente material extra de esse lote inicial de a coleção .,compliment,inform,inform,,,,
DOC000157,SENT010,Reapareceu no manuscrito comprado por um colecionador .,inform,inform,inform,,,,
DOC000157,SENT011,"Assim , prólogo e epílogo estão na nova edição brasileira .",inform,inform,inform,,,,
DOC000157,SENT016,O escritor inclui também um personagem recorrente em seus romances : o garoto intrépido .,inform,inform,inform,,,,
DOC000157,SENT017,O jovem paraplégico Marty é o único que conhece a verdadeira identidade de o lobisomem .,inform,inform,inform,,,,
DOC000157,SENT018,"O livro original tem ilustrações de Bernie Wrightson ( 1948-2017 ) , grande nome dos gibis .",inform,inform,inform,,,,
